data;preco_br;;;;
21/01/2020;83,22;;;;
22/01/2020;83,13;;;;
23/01/2020;82,26;;;;
24/01/2020;82,04;;;;
27/01/2020;81,3;;;;
28/01/2020;81,09;;;;
29/01/2020;81,22;;;;
30/01/2020;81,13;;;;
31/01/2020;80,36;;;;
03/02/2020;79,53;;;;
04/02/2020;79,75;;;;
05/02/2020;80,05;;;;
06/02/2020;80,07;;;;
07/02/2020;80,73;;;;
10/02/2020;81,15;;;;
11/02/2020;81,05;;;;
12/02/2020;81,5;;;;
13/02/2020;82,01;;;;
14/02/2020;81,64;;;;
17/02/2020;80,94;;;;
18/02/2020;81,65;;;;
19/02/2020;82,4;;;;
20/02/2020;82,72;;;;
21/02/2020;82,82;;;;
26/02/2020;82,42;;;;
27/02/2020;82,68;;;;
28/02/2020;82,91;;;;
02/03/2020;83,91;;;;
03/03/2020;84,11;;;;
04/03/2020;85,43;;;;
05/03/2020;86,3;;;;
06/03/2020;86,32;;;;
09/03/2020;85,94;;;;
10/03/2020;85,71;;;;
11/03/2020;85,92;;;;
12/03/2020;86,62;;;;
13/03/2020;85,89;;;;
16/03/2020;86,32;;;;
17/03/2020;87,69;;;;
18/03/2020;87,71;;;;
19/03/2020;89,82;;;;
20/03/2020;90,16;;;;
23/03/2020;90,63;;;;
24/03/2020;90,79;;;;
25/03/2020;91,26;;;;
26/03/2020;92,15;;;;
27/03/2020;91,59;;;;
30/03/2020;92,93;;;;
31/03/2020;93,84;;;;
01/04/2020;93,78;;;;
02/04/2020;94,06;;;;
03/04/2020;94,45;;;;
06/04/2020;94,02;;;;
07/04/2020;93,96;;;;
08/04/2020;94,21;;;;
09/04/2020;93,42;;;;
13/04/2020;93,87;;;;
14/04/2020;93,62;;;;
15/04/2020;93,76;;;;
16/04/2020;93,48;;;;
17/04/2020;95,03;;;;
20/04/2020;95,82;;;;
22/04/2020;95,22;;;;
23/04/2020;95,73;;;;
24/04/2020;98,84;;;;
27/04/2020;98,23;;;;
28/04/2020;97,76;;;;
29/04/2020;97,64;;;;
30/04/2020;96,88;;;;
04/05/2020;97,49;;;;
05/05/2020;97,67;;;;
06/05/2020;100,49;;;;
07/05/2020;103,51;;;;
08/05/2020;104,41;;;;
11/05/2020;106,9;;;;
12/05/2020;105,88;;;;
13/05/2020;106,61;;;;
14/05/2020;107,1;;;;
15/05/2020;107,5;;;;
18/05/2020;106,07;;;;
19/05/2020;105,48;;;;
20/05/2020;105,43;;;;
21/05/2020;104,31;;;;
22/05/2020;103,11;;;;
25/05/2020;102,96;;;;
26/05/2020;100,93;;;;
27/05/2020;100,79;;;;
28/05/2020;99,81;;;;
29/05/2020;100,4;;;;
01/06/2020;100,77;;;;
02/06/2020;100,68;;;;
03/06/2020;99,67;;;;
04/06/2020;101,07;;;;
05/06/2020;100,87;;;;
08/06/2020;99,25;;;;
09/06/2020;97,31;;;;
10/06/2020;97,86;;;;
12/06/2020;99,81;;;;
15/06/2020;101,92;;;;
16/06/2020;102,7;;;;
17/06/2020;104,09;;;;
18/06/2020;106,94;;;;
19/06/2020;108,45;;;;
22/06/2020;107,09;;;;
23/06/2020;105,23;;;;
24/06/2020;105,63;;;;
25/06/2020;106,12;;;;
26/06/2020;108,27;;;;
29/06/2020;109,05;;;;
30/06/2020;109,35;;;;
01/07/2020;109,88;;;;
02/07/2020;108,99;;;;
03/07/2020;109,19;;;;
06/07/2020;109,82;;;;
07/07/2020;109,85;;;;
08/07/2020;109,37;;;;
09/07/2020;108,81;;;;
10/07/2020;109,3;;;;
13/07/2020;107,61;;;;
14/07/2020;108,21;;;;
15/07/2020;108,73;;;;
16/07/2020;108,63;;;;
17/07/2020;108,54;;;;
20/07/2020;109,93;;;;
21/07/2020;109,03;;;;
22/07/2020;108,05;;;;
23/07/2020;109,17;;;;
24/07/2020;111;;;;
27/07/2020;110,72;;;;
28/07/2020;110,41;;;;
29/07/2020;110,07;;;;
30/07/2020;110,57;;;;
31/07/2020;111,48;;;;
03/08/2020;113,81;;;;
04/08/2020;115,68;;;;
05/08/2020;115,62;;;;
06/08/2020;117,17;;;;
07/08/2020;118,22;;;;
10/08/2020;118,02;;;;
11/08/2020;118,2;;;;
12/08/2020;118,7;;;;
13/08/2020;120,47;;;;
14/08/2020;121,54;;;;
17/08/2020;123,79;;;;
18/08/2020;124,97;;;;
19/08/2020;125,37;;;;
20/08/2020;126,44;;;;
21/08/2020;126,96;;;;
24/08/2020;125,95;;;;
25/08/2020;126,59;;;;
26/08/2020;126,75;;;;
27/08/2020;127,91;;;;
28/08/2020;130,21;;;;
31/08/2020;130,61;;;;
01/09/2020;130,46;;;;
02/09/2020;130,37;;;;
03/09/2020;129,76;;;;
04/09/2020;129,89;;;;
08/09/2020;130,14;;;;
09/09/2020;130,83;;;;
10/09/2020;130,7;;;;
11/09/2020;131,94;;;;
14/09/2020;133,76;;;;
15/09/2020;133,69;;;;
16/09/2020;135,48;;;;
17/09/2020;136,85;;;;
18/09/2020;138,04;;;;
21/09/2020;140,34;;;;
22/09/2020;140,92;;;;
23/09/2020;143,56;;;;
24/09/2020;144,88;;;;
25/09/2020;143,72;;;;
28/09/2020;144,83;;;;
29/09/2020;144,66;;;;
30/09/2020;146,23;;;;
01/10/2020;149,01;;;;
02/10/2020;149,47;;;;
05/10/2020;151,07;;;;
06/10/2020;150,89;;;;
07/10/2020;153,2;;;;
08/10/2020;154,82;;;;
09/10/2020;153,53;;;;
13/10/2020;154,81;;;;
14/10/2020;155,15;;;;
15/10/2020;156,62;;;;
16/10/2020;157,8;;;;
19/10/2020;159,84;;;;
20/10/2020;160,44;;;;
21/10/2020;162,96;;;;
22/10/2020;164,33;;;;
23/10/2020;164,5;;;;
26/10/2020;164,78;;;;
27/10/2020;165,51;;;;
28/10/2020;166,1;;;;
29/10/2020;165,82;;;;
30/10/2020;165,97;;;;
03/11/2020;167,4;;;;
04/11/2020;168,25;;;;
05/11/2020;168,77;;;;
06/11/2020;168,72;;;;
09/11/2020;164,91;;;;
10/11/2020;165,6;;;;
11/11/2020;166,03;;;;
12/11/2020;164,3;;;;
13/11/2020;165,08;;;;
16/11/2020;165,47;;;;
17/11/2020;164,18;;;;
18/11/2020;164,4;;;;
19/11/2020;164,02;;;;
20/11/2020;163,98;;;;
23/11/2020;163,34;;;;
24/11/2020;162,3;;;;
25/11/2020;162,4;;;;
26/11/2020;160,85;;;;
27/11/2020;161,1;;;;
30/11/2020;159,94;;;;
01/12/2020;158,7;;;;
02/12/2020;155,26;;;;
03/12/2020;152,38;;;;
04/12/2020;148,37;;;;
07/12/2020;146,8;;;;
08/12/2020;145,18;;;;
09/12/2020;144,86;;;;
10/12/2020;144;;;;
11/12/2020;141,23;;;;
14/12/2020;141,81;;;;
15/12/2020;142,02;;;;
16/12/2020;141,78;;;;
17/12/2020;142,08;;;;
18/12/2020;141;;;;
21/12/2020;141,59;;;;
22/12/2020;141,53;;;;
23/12/2020;142,13;;;;
28/12/2020;141,99;;;;
29/12/2020;144,73;;;;
30/12/2020;144,89;;;;
04/01/2021;147,78;;;;
05/01/2021;155,72;;;;
06/01/2021;158,46;;;;
07/01/2021;159,16;;;;
08/01/2021;160,93;;;;
11/01/2021;164,28;;;;
12/01/2021;165,92;;;;
13/01/2021;166,53;;;;
14/01/2021;166,99;;;;
15/01/2021;166,97;;;;
18/01/2021;167,03;;;;
19/01/2021;167,89;;;;
20/01/2021;166,22;;;;
21/01/2021;167,15;;;;
22/01/2021;166,39;;;;
25/01/2021;166,35;;;;
26/01/2021;165,87;;;;
27/01/2021;166,36;;;;
28/01/2021;166,35;;;;
29/01/2021;165,72;;;;
01/02/2021;166,63;;;;
02/02/2021;165,29;;;;
03/02/2021;163,39;;;;
04/02/2021;165,39;;;;
05/02/2021;165,29;;;;
08/02/2021;163,8;;;;
09/02/2021;164,64;;;;
10/02/2021;161,66;;;;
11/02/2021;159,73;;;;
12/02/2021;160,06;;;;
17/02/2021;158,95;;;;
18/02/2021;157,96;;;;
19/02/2021;157,66;;;;
22/02/2021;158,02;;;;
23/02/2021;159,32;;;;
24/02/2021;159,54;;;;
25/02/2021;160,3;;;;
26/02/2021;160,52;;;;
01/03/2021;161,97;;;;
02/03/2021;163,55;;;;
03/03/2021;165,47;;;;
04/03/2021;164,85;;;;
05/03/2021;166,4;;;;
08/03/2021;169,58;;;;
09/03/2021;171,42;;;;
10/03/2021;169,31;;;;
11/03/2021;165,15;;;;
12/03/2021;162,65;;;;
